sno,filepath,label,source,fold_id,duration_sec,duration_samples,sr,channels,bit_depth,md5,extra_meta
618,data/gunshot_kaggle/MG-42/7 (52).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0afd6953f39f1680a379471d7e58f191,weapon_id=MG-42
619,data/gunshot_kaggle/MG-42/7 (53).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2a9d3da2eb759f6fbc9cfed12040d69d,weapon_id=MG-42
620,data/gunshot_kaggle/MG-42/7 (54).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,58d02d7c50fa7ee941dd156792a02cd9,weapon_id=MG-42
621,data/gunshot_kaggle/MG-42/7 (55).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3ef98210fc4e9b575fb31a4ed6343f00,weapon_id=MG-42
622,data/gunshot_kaggle/MG-42/7 (56).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ca3c0afe78951d841543ae7cd1eebfc7,weapon_id=MG-42
623,data/gunshot_kaggle/MG-42/7 (57).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f0365087a1225e6dc058a6d8c624f268,weapon_id=MG-42
624,data/gunshot_kaggle/MG-42/7 (58).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5ff7c1ce64268bf66b9cdb15263d2c6b,weapon_id=MG-42
625,data/gunshot_kaggle/MG-42/7 (59).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,02a20542fd22fd3531df1610a9ee26e0,weapon_id=MG-42
626,data/gunshot_kaggle/MG-42/7 (6).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c45d516d127a62f7f38a021c6fa32fa2,weapon_id=MG-42
627,data/gunshot_kaggle/MG-42/7 (60).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,80141a17de986fa4f571847807ad117c,weapon_id=MG-42
628,data/gunshot_kaggle/MG-42/7 (61).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,750e76f43e1af5aacc209280691a809d,weapon_id=MG-42
629,data/gunshot_kaggle/MG-42/7 (62).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a2ec0db08c64458247971fb7f73e5c21,weapon_id=MG-42
630,data/gunshot_kaggle/MG-42/7 (63).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,fcd96629742f668cdffeb2c52933d54d,weapon_id=MG-42
631,data/gunshot_kaggle/MG-42/7 (64).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,dcec2e554ea3c89d1c27604431831782,weapon_id=MG-42
632,data/gunshot_kaggle/MG-42/7 (65).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c3b16f2d079e4c8062a57433f532b25c,weapon_id=MG-42
633,data/gunshot_kaggle/MG-42/7 (66).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c44f86c20a52c48fd2ec9abc65ed3fea,weapon_id=MG-42
634,data/gunshot_kaggle/MG-42/7 (67).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0014c6cf8f99ed5fbd20902f7c1b5c02,weapon_id=MG-42
635,data/gunshot_kaggle/MG-42/7 (68).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,525bf379efc5ea93931f2c8af94719a8,weapon_id=MG-42
636,data/gunshot_kaggle/MG-42/7 (69).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6d15e88a3b9be6d79f5f13ce91ec9eb5,weapon_id=MG-42
637,data/gunshot_kaggle/MG-42/7 (7).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,790b37e643a6d926747849ba64606e11,weapon_id=MG-42
638,data/gunshot_kaggle/MG-42/7 (70).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c725f385c7c7074129887f0e60bee7ce,weapon_id=MG-42
639,data/gunshot_kaggle/MG-42/7 (71).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,897a3e54b4d5d17a5ef19a141666deb4,weapon_id=MG-42
640,data/gunshot_kaggle/MG-42/7 (72).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6347724a327679a7d508451cd0abba76,weapon_id=MG-42
641,data/gunshot_kaggle/MG-42/7 (73).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,fc3ee1239615e53aa678bc0dce7e1219,weapon_id=MG-42
642,data/gunshot_kaggle/MG-42/7 (74).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,da6493da99ff85c41ff876543a140062,weapon_id=MG-42
643,data/gunshot_kaggle/MG-42/7 (75).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9739439fff9e0cf172a536cb9e3b5143,weapon_id=MG-42
644,data/gunshot_kaggle/MG-42/7 (76).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4dfbe2513c3eb96b673d8e0f2a1439f8,weapon_id=MG-42
645,data/gunshot_kaggle/MG-42/7 (77).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,118c03ac5836030802b097acf33a5b07,weapon_id=MG-42
646,data/gunshot_kaggle/MG-42/7 (78).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,883c5fd2b9d536d286bff612699e5fe3,weapon_id=MG-42
647,data/gunshot_kaggle/MG-42/7 (79).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f628a3f4a71df40204364b8f9a1c4e9c,weapon_id=MG-42
648,data/gunshot_kaggle/MG-42/7 (8).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,560319a141a4561810fd500c225b7426,weapon_id=MG-42
649,data/gunshot_kaggle/MG-42/7 (80).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e8344cfb303d1ef48d568b2470b5ca3b,weapon_id=MG-42
650,data/gunshot_kaggle/MG-42/7 (81).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9568d0a0aaa47e9d24df8b35e4497dac,weapon_id=MG-42
651,data/gunshot_kaggle/MG-42/7 (82).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,48906315cabf1c777cb57644657839d3,weapon_id=MG-42
652,data/gunshot_kaggle/MG-42/7 (83).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3c6e7112053f53380d7c3f42fd744c07,weapon_id=MG-42
653,data/gunshot_kaggle/MG-42/7 (84).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bdc53185519a45753ad859d283165fed,weapon_id=MG-42
654,data/gunshot_kaggle/MG-42/7 (85).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,13117ed17da927ee415fd799c6afb63f,weapon_id=MG-42
655,data/gunshot_kaggle/MG-42/7 (86).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2633282d7d6e0c81a8ad3b0efd853e3e,weapon_id=MG-42
656,data/gunshot_kaggle/MG-42/7 (87).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5e80f64b32a1dd4d3639b528162c4151,weapon_id=MG-42
657,data/gunshot_kaggle/MG-42/7 (88).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cd34780d9683162ab1f875c9b4ad2e3f,weapon_id=MG-42
658,data/gunshot_kaggle/MG-42/7 (89).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a857b8d489359901eb09943baeeac038,weapon_id=MG-42
659,data/gunshot_kaggle/MG-42/7 (9).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bc61abdd6232b1c5fbe8b8cabc81037d,weapon_id=MG-42
660,data/gunshot_kaggle/MG-42/7 (90).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4b9821ffe1b16d7a5a68159495443c0a,weapon_id=MG-42
661,data/gunshot_kaggle/MG-42/7 (91).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1b9fc1cc0404c133acb97a263e79604c,weapon_id=MG-42
662,data/gunshot_kaggle/MG-42/7 (92).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5d42c1ba97cc9e6af878b7e69ded11d9,weapon_id=MG-42
663,data/gunshot_kaggle/MG-42/7 (93).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5fce2d16b0fa0cf9a26214e156714457,weapon_id=MG-42
664,data/gunshot_kaggle/MG-42/7 (94).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,13747f92dd93ab92596cc23c95c00023,weapon_id=MG-42
665,data/gunshot_kaggle/MG-42/7 (95).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7e367e6d47d7e4d3652a8a5f94a800e2,weapon_id=MG-42
666,data/gunshot_kaggle/MG-42/7 (96).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,963dadeb19ce645148cf6318aeeb0db4,weapon_id=MG-42
667,data/gunshot_kaggle/MG-42/7 (97).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,663696a52bd50fe5a0c859f40d542f4d,weapon_id=MG-42
668,data/gunshot_kaggle/MG-42/7 (98).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,793d59789f13b0e76a289ce32d0bec3f,weapon_id=MG-42
669,data/gunshot_kaggle/MG-42/7 (99).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,544de827b0dbc35dcaa8342e317ea72c,weapon_id=MG-42
670,data/gunshot_kaggle/MP5/8 (1).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4c771563d7e959b5be4444ec8fca3e3c,weapon_id=MP5
671,data/gunshot_kaggle/MP5/8 (10).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9deb097bb8ef9397e08fc7dfb0aac9c2,weapon_id=MP5
672,data/gunshot_kaggle/MP5/8 (100).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2f81f2409f89cb55ba8ff3f2904606aa,weapon_id=MP5
673,data/gunshot_kaggle/MP5/8 (11).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,fab6c46277a0386024602441e24ce6f4,weapon_id=MP5
674,data/gunshot_kaggle/MP5/8 (12).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f2c371b41bfb54f540e04463853ce953,weapon_id=MP5
675,data/gunshot_kaggle/MP5/8 (13).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8b18f630fe4f54421c2be45f123f0657,weapon_id=MP5
676,data/gunshot_kaggle/MP5/8 (14).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,070a44f1ba8b45dfc92de735b778fb84,weapon_id=MP5
677,data/gunshot_kaggle/MP5/8 (15).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2d06990ec2b579a38ea762c533462499,weapon_id=MP5
678,data/gunshot_kaggle/MP5/8 (16).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7d0d9b515a36ef37332354b8c27cda64,weapon_id=MP5
679,data/gunshot_kaggle/MP5/8 (17).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,dfc65b00c0f77e060061b3ea3b6ea8db,weapon_id=MP5
680,data/gunshot_kaggle/MP5/8 (18).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3cf36ffdc88a5b9205c88b4b2edc07f2,weapon_id=MP5
681,data/gunshot_kaggle/MP5/8 (19).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e5408a7b8db5d8d0e438c8a413a9152b,weapon_id=MP5
682,data/gunshot_kaggle/MP5/8 (2).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1697b88f42b1ebd85786cdb04069f9ef,weapon_id=MP5
683,data/gunshot_kaggle/MP5/8 (20).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,83a154f48990a24594ed0173be9113e7,weapon_id=MP5
684,data/gunshot_kaggle/MP5/8 (21).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7075a14ac10f781f0c29af89191fe2d4,weapon_id=MP5
685,data/gunshot_kaggle/MP5/8 (22).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f2a563044c6d7edbca00c2c50a0260b4,weapon_id=MP5
686,data/gunshot_kaggle/MP5/8 (23).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1ceed5c54e37466db2614cb80f9285b9,weapon_id=MP5
687,data/gunshot_kaggle/MP5/8 (24).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7f13e0cc9ab87583bed31108e501ef88,weapon_id=MP5
688,data/gunshot_kaggle/MP5/8 (25).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,502cb090c637e3ffb6f5d3f0152f19ea,weapon_id=MP5
689,data/gunshot_kaggle/MP5/8 (26).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b8f3843ee68a26107d9b7e4fa3cf6131,weapon_id=MP5
690,data/gunshot_kaggle/MP5/8 (27).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,54a46c67fb30cb995bc91c62b125dfb1,weapon_id=MP5
691,data/gunshot_kaggle/MP5/8 (28).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3a83d85d9510d724184b0a102120c5ab,weapon_id=MP5
692,data/gunshot_kaggle/MP5/8 (29).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,305a3385aca9f3d6398762fc458c9521,weapon_id=MP5
693,data/gunshot_kaggle/MP5/8 (3).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3520a65ad09c118b53978250a5f689ee,weapon_id=MP5
694,data/gunshot_kaggle/MP5/8 (30).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1fecd4658bdc468fa256ca890ce0c90f,weapon_id=MP5
695,data/gunshot_kaggle/MP5/8 (31).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,13f3c49680c368549ad9e076ee0f388a,weapon_id=MP5
696,data/gunshot_kaggle/MP5/8 (32).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1a494cf75454109a35873b7f06a56726,weapon_id=MP5
697,data/gunshot_kaggle/MP5/8 (33).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9718aa75d47701c9cc80fa3eea07668f,weapon_id=MP5
698,data/gunshot_kaggle/MP5/8 (34).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,688f71078567cd5420bdcaedcf8a350b,weapon_id=MP5
699,data/gunshot_kaggle/MP5/8 (35).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e4ead6b7acefea9d3ef8ca51b9aceff0,weapon_id=MP5
700,data/gunshot_kaggle/MP5/8 (36).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8ca0d0016d08ae72581d6e8ad275b7d3,weapon_id=MP5
701,data/gunshot_kaggle/MP5/8 (37).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6037eba45b79592e5b268f390a9915fc,weapon_id=MP5
702,data/gunshot_kaggle/MP5/8 (38).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,504016a6cdf27b9cfa6d1e2582bbe4a2,weapon_id=MP5
703,data/gunshot_kaggle/MP5/8 (39).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9559b7a723b3afea42cf25b2cec0b08a,weapon_id=MP5
704,data/gunshot_kaggle/MP5/8 (4).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,200d200077d3b9a405c34580c6814a9d,weapon_id=MP5
705,data/gunshot_kaggle/MP5/8 (40).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7376c0ec09f1dbcee8c330a24fefa3e9,weapon_id=MP5
706,data/gunshot_kaggle/MP5/8 (41).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,351d04c193f5a42a0f92eda51a8c247b,weapon_id=MP5
707,data/gunshot_kaggle/MP5/8 (42).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,fe95dfe9934a0d0589c737290d49cff0,weapon_id=MP5
708,data/gunshot_kaggle/MP5/8 (43).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7c4e9e5f4c982c69d95bd24c9d35bba9,weapon_id=MP5
709,data/gunshot_kaggle/MP5/8 (44).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c3ec78b03c36d63016abed8fd3d1ee84,weapon_id=MP5
710,data/gunshot_kaggle/MP5/8 (45).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3713889dbd8d28989517474bb88c1a1f,weapon_id=MP5
711,data/gunshot_kaggle/MP5/8 (46).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ae90c679159d273f4ddbee859d71653c,weapon_id=MP5
712,data/gunshot_kaggle/MP5/8 (47).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cb814ece2e4b8023fa5102a6f08c4796,weapon_id=MP5
713,data/gunshot_kaggle/MP5/8 (48).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,adb099937359c2d763740d6277f9eecb,weapon_id=MP5
714,data/gunshot_kaggle/MP5/8 (49).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,88e9a323c68968e4b81ced004242ab3e,weapon_id=MP5
715,data/gunshot_kaggle/MP5/8 (5).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ce81167a3424938c265dec5db6a7b658,weapon_id=MP5
716,data/gunshot_kaggle/MP5/8 (50).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1e1b733745521bc9b2e1af02f082acd2,weapon_id=MP5
717,data/gunshot_kaggle/MP5/8 (51).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7077f65f72f05460e6e8bfce492b31ae,weapon_id=MP5
718,data/gunshot_kaggle/MP5/8 (52).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7b9a544e9e0733bf1c88ac140ccdc46c,weapon_id=MP5
719,data/gunshot_kaggle/MP5/8 (53).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,877e5ab2ec30d318688820ef3da53e86,weapon_id=MP5
720,data/gunshot_kaggle/MP5/8 (54).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,01bb4f54a0f342971f62dfd36527f4a9,weapon_id=MP5
721,data/gunshot_kaggle/MP5/8 (55).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,426fae3fef203382ccd1ca3a3e669525,weapon_id=MP5
722,data/gunshot_kaggle/MP5/8 (56).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bfe4650b1a5928f7c2af3f14acc73f33,weapon_id=MP5
723,data/gunshot_kaggle/MP5/8 (57).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,91fc8ab8150753587a89fae4e026f193,weapon_id=MP5
724,data/gunshot_kaggle/MP5/8 (58).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f5cfd724fb2a716a8325fe37458a30da,weapon_id=MP5
725,data/gunshot_kaggle/MP5/8 (59).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,37da5b2bf2a4e011ffda2c609ab2cf08,weapon_id=MP5
726,data/gunshot_kaggle/MP5/8 (6).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,181a3d68c50b3bfdbcec2c825eeaac11,weapon_id=MP5
727,data/gunshot_kaggle/MP5/8 (60).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,35ac55ec28bba6e563b0ac4a311b1f33,weapon_id=MP5
728,data/gunshot_kaggle/MP5/8 (61).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4b921fbe590fc52723d4a5d1a6f4bee3,weapon_id=MP5
729,data/gunshot_kaggle/MP5/8 (62).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,40d81dcd4fcd3fdabc33fb0afa521bbd,weapon_id=MP5
730,data/gunshot_kaggle/MP5/8 (63).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a864c2b1382fc32c652d4207b82ca163,weapon_id=MP5
731,data/gunshot_kaggle/MP5/8 (64).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e4f266547f7f76b1f4db9310193bcfe2,weapon_id=MP5
732,data/gunshot_kaggle/MP5/8 (65).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8e7b6e40c323905c6dccf590dd6fcc2c,weapon_id=MP5
733,data/gunshot_kaggle/MP5/8 (66).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bdc0ed8d36fd2241157daa3ba6d78cbe,weapon_id=MP5
734,data/gunshot_kaggle/MP5/8 (67).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2d7cd8250ac8bb650780d9c7d3c595e4,weapon_id=MP5
735,data/gunshot_kaggle/MP5/8 (68).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b98443fff1150bbf4dff4197e5f82f79,weapon_id=MP5
736,data/gunshot_kaggle/MP5/8 (69).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5a04b1a8ebd685646ec9447763618499,weapon_id=MP5
737,data/gunshot_kaggle/MP5/8 (7).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b9259a924049f4ec4f8ddb1fa89af701,weapon_id=MP5
738,data/gunshot_kaggle/MP5/8 (70).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,fef50b7b1ae9e21a8fc4003372d5846d,weapon_id=MP5
739,data/gunshot_kaggle/MP5/8 (71).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e0c215e52b6c5d0ad7f86361a49bf337,weapon_id=MP5
740,data/gunshot_kaggle/MP5/8 (72).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6db7e887124d39cd959c77543ca7127e,weapon_id=MP5
741,data/gunshot_kaggle/MP5/8 (73).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,2298da32655087168c088871fe59c433,weapon_id=MP5
742,data/gunshot_kaggle/MP5/8 (74).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,dd94c7e6b254ebb2a867ebca2cfd73f8,weapon_id=MP5
743,data/gunshot_kaggle/MP5/8 (75).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,915bc1bc4532c1360aa368dc55e3c773,weapon_id=MP5
744,data/gunshot_kaggle/MP5/8 (76).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,01637fc81d3da808a2f5342e9d727c1e,weapon_id=MP5
745,data/gunshot_kaggle/MP5/8 (77).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a35a88f8b21e9512695e65391816bf42,weapon_id=MP5
746,data/gunshot_kaggle/MP5/8 (78).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,132e9f10d55e105744cf34cdd56f872f,weapon_id=MP5
747,data/gunshot_kaggle/MP5/8 (79).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,96c0e1aa5f9c7c7c5e8c5937343ac33a,weapon_id=MP5
748,data/gunshot_kaggle/MP5/8 (8).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,540045dd49ce46855523dceb131d0423,weapon_id=MP5
749,data/gunshot_kaggle/MP5/8 (80).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4da39f2ac11bb6461904662ca53f536f,weapon_id=MP5
750,data/gunshot_kaggle/MP5/8 (81).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cf14aebe73e764af0b6d996af2d3b048,weapon_id=MP5
751,data/gunshot_kaggle/MP5/8 (82).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,039de12b94cad0d0bd1c5f143ddbe0ca,weapon_id=MP5
752,data/gunshot_kaggle/MP5/8 (83).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,970f693e94dff5e45919c6f03ea34ee6,weapon_id=MP5
753,data/gunshot_kaggle/MP5/8 (84).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bc2d6fd57f8f33281e50ced3e541f490,weapon_id=MP5
754,data/gunshot_kaggle/MP5/8 (85).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,00fa490806e983c5363cfcd674fe8813,weapon_id=MP5
755,data/gunshot_kaggle/MP5/8 (86).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b99d1c589b0c44ff08e7406bf39a18b0,weapon_id=MP5
756,data/gunshot_kaggle/MP5/8 (87).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,58e2a6a487b0bd58e4906696ff3f200b,weapon_id=MP5
757,data/gunshot_kaggle/MP5/8 (88).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c4bc217d481ff09a7a4f909b76eae0dc,weapon_id=MP5
758,data/gunshot_kaggle/MP5/8 (89).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9e9504392040a669f321ca3d378819f9,weapon_id=MP5
759,data/gunshot_kaggle/MP5/8 (9).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,70c88b982e510c4b4ac9b4df5cf7dffd,weapon_id=MP5
760,data/gunshot_kaggle/MP5/8 (90).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,345d3ea962b8c3db9dbdada43d902098,weapon_id=MP5
761,data/gunshot_kaggle/MP5/8 (91).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5f207761784150f701f08f9bfd298307,weapon_id=MP5
762,data/gunshot_kaggle/MP5/8 (92).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c3c1a90a41361a050ded706d358b34f3,weapon_id=MP5
763,data/gunshot_kaggle/MP5/8 (93).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,460d86c768cab4028d16b62da14d8e14,weapon_id=MP5
764,data/gunshot_kaggle/MP5/8 (94).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7704c8d61cc8a49de315d37ce369ad29,weapon_id=MP5
765,data/gunshot_kaggle/MP5/8 (95).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4907c9743cb635aea2ab00e0a611ed9d,weapon_id=MP5
766,data/gunshot_kaggle/MP5/8 (96).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,50f0b88e8b521818a200da830599b326,weapon_id=MP5
767,data/gunshot_kaggle/MP5/8 (97).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,22a42d1462bcd64eae263e3b42040da4,weapon_id=MP5
768,data/gunshot_kaggle/MP5/8 (98).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6426e065916c460c304a8cfa06ef9705,weapon_id=MP5
769,data/gunshot_kaggle/MP5/8 (99).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ce631595053fbf3d2a6c6467a9737c3d,weapon_id=MP5
770,data/gunshot_kaggle/Zastava M92/9 (1).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,a877af7913fb7e429a0dc63caaf164e7,weapon_id=Zastava M92
771,data/gunshot_kaggle/Zastava M92/9 (10).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,1ddd7ab3f94cd16635a205f1910d19d7,weapon_id=Zastava M92
772,data/gunshot_kaggle/Zastava M92/9 (11).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,b01fe69858855576226cf7b6d8480ce1,weapon_id=Zastava M92
773,data/gunshot_kaggle/Zastava M92/9 (12).wav,gunshot,gunshot_kaggle,,1.0,44100,44100,2,16,cc42f73a466100c3ec1c40754d1c8877,weapon_id=Zastava M92
